company_key,source_row,group_name,company_name,normalized_name,entity_type,region,priority_raw,priority,difficulty,education_barrier,recommended_directions,action_status,source_urls,url_count,url_notes,enabled
7a4ec8591a72,96,中央金融企业,交通银行青岛分行,交通银行青岛分行,分行,青岛,P0 必看,P0,S 极难,强卡：硕士/双一流倾向,金融科技、客户经理、运营、风险管理,优先投递｜价值:S,"https://www.bankcomm.com/BankCommSite/shtml/jyjr/cn/7804/2600473/2600492/list_1.shtml
https://job.bankcomm.com",2,官网优先；需在投递或启用监控前复核入口有效性,true
df3cee6c1cac,97,中央金融企业,国家开发银行青岛市分行,国家开发银行青岛市分行,一级分行/分行,青岛,P0 必看,P0,S 极难,强卡：硕士/双一流倾向,金融科技、信贷业务、风险合规、综合管理,优先投递｜价值:S,"https://www.china-agrore.com/data/admin/file/2021-11-26/61a095b4b8e4d.pdf
https://www.cdb.com.cn/xwzx/xxgg/zpgg/",2,官网优先；需在投递或启用监控前复核入口有效性,true
1656880c8788,98,中央金融企业,中国农业发展银行青岛市分行,中国农业发展银行青岛市分行,市级分行,市南区,P1 优先,P1,S 极难,强卡：硕士/双一流倾向,政策性金融、信贷业务、风控合规、综合管理,重点跟踪｜价值:S,"https://www.adbc.com.cn/n6/n23/c41196/content.html
https://www.adbc.com.cn/n354735/n355043/index.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
cee7968f1a23,99,中石化,中国石化青岛炼油化工有限责任公司,中国石化青岛炼油化工有限责任公司,子公司/生产主体,西海岸新区,P0 必看,P0,A 较难,中卡：本科起，硕士加分,信息化、网络安全、HSE、安全管理、综合管理,优先投递｜投递前核股权｜价值:S,https://www.sinopec.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
fc04f793f789,100,中石化,中石化安全工程研究院有限公司,中石化安全工程研究院有限公司,二级子公司/研究院,崂山区,P0 必看,P0,A 较难,强卡：硕士/双一流倾向,安全工程、信息化、合规、综合管理,优先投递｜投递前核股权｜价值:S,https://rise.sinopec.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
f0e729dccd2d,101,中石化,中石化经纬有限公司,中石化经纬有限公司,二级子公司/技术服务,青岛，待核具体区,P0 必看,P0,A 较难,中卡：本科起，硕士加分,技术服务、数据平台、综合管理、信息化,优先投递｜投递前核股权｜价值:S,https://www.sinopec.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
90005c740000,102,中石化,中国石化青岛石油化工有限责任公司,中国石化青岛石油化工有限责任公司,子公司/生产主体,李沧区,P1 优先,P1,A 较难,中卡：本科起，硕士加分,信息化、综合管理、安全环保、生产管理,重点跟踪｜投递前核股权｜价值:A,https://www.sinopec.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
efddd054360f,103,中石化,中石化第十建设有限公司/青岛相关主体,中石化第十建设有限公司青岛相关主体,施工企业/分支待核,青岛，待核,P3 低优先,P3,A 较难,中卡：本科起，硕士加分,项目管理、安全管理、招采、综合管理,低频查看｜投递前核股权｜价值:B,https://www.sinopec.com/,1,官网优先；需在投递或启用监控前复核入口有效性,false
a0608822cafe,104,中路保险,中路财产保险股份有限公司,中路财产保险股份有限公司,全国性法人财险公司,崂山区,P0 必看,P0,A 较难,中卡：本科起，硕士加分,风控、数据分析、理赔、合规、信息化,优先投递｜投递前核股权｜价值:S,"https://www.zhlic.com.cn/
https://www.iguopin.com/company?id=10685396278051789",2,官网优先；需在投递或启用监控前复核入口有效性,true
e0cd1a8ebf20,105,国家电网,国网山东省电力公司青岛供电公司,国网山东省电力公司青岛供电公司,分公司/地市供电公司；地市供电公司,青岛全市；青岛,P0 必看,P0,S 极难,强卡：硕士/双一流倾向,电力信息化、网络安全、综合能源、综合管理；电力信息化、供电生产系统、网络与数据安全；关键词：电力信息化、网络安全、综合能源、综合管理；信息通信、网络安全、供电系统、运维,优先投递｜投递前核股权｜价值:S,"https://zhaopin.sgcc.com.cn/
https://zhaopin.sgcc.com.cn/sgcchr/static/unitInfo.html?level=3&obj_id=10564810",2,官网优先；需在投递或启用监控前复核入口有效性,true
d65de63908c6,106,国家电网,国网山东省电力公司信息通信公司,国网山东省电力公司信息通信公司,省公司支撑单位,山东/青岛相关,P1 优先,P1,S 极难,强卡：硕士/双一流倾向,电力信息通信、数据中心、网络安全、系统运维；关键词：信息通信、网络安全、系统运维、数据中心,重点跟踪｜价值:A,"https://zhaopin.sgcc.com.cn/sgcchr/static/unitInfo.html?level=3&obj_id=10567436
https://zhaopin.sgcc.com.cn/",2,官网优先；需在投递或启用监控前复核入口有效性,true
6c76eb334b29,107,国家电网,国网综合能源服务集团山东/青岛业务线索,国网综合能源服务集团山东青岛业务线索,综合能源公司线索,山东/青岛待核,P2 可投/跟踪,P2,S 极难,强卡：硕士/双一流倾向,综合能源、储能、低碳平台、项目技术；关键词：综合能源、储能、项目技术、能源管理,可投/跟踪｜投递前核股权｜价值:B,"https://zhaopin.sgcc.com.cn/sgcchr/static/unitPart.html?id=fd3273d483e6437a9d5d3795e59be68f&obj_id=10749000
https://zhaopin.sgcc.com.cn/",2,官网优先；需在投递或启用监控前复核入口有效性,false
ef59b11d106b,108,山东港口集团,山东港口科技集团有限公司,山东港口科技集团有限公司,省属港口科技板块集团,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,智慧港口、信息化、大数据、自动化控制、安防系统；关键词：智慧港口、软件开发、大数据、自动化、信息安全,优先投递｜投递前核股权｜价值:S,"https://www.sd-port.com/businessSector/2020-03-24/427153188446011392.html
https://job.ncepu.edu.cn/zpgg/64325f3b832740d48485854541dc85a4.htm",2,官网优先；需在投递或启用监控前复核入口有效性,true
813d644d37ae,109,山东港口集团,山东港口科技集团青岛有限公司,山东港口科技集团青岛有限公司,青岛子公司,市北区,P0 必看,P0,A 较难,中卡：本科起，硕士加分,港口信息化、软件维护、EAM、财务共享、数据平台；关键词：软件开发、系统维护、港航信息化、数据平台,优先投递｜价值:S,"https://apps.apple.com/us/developer/%E5%B1%B1%E4%B8%9C%E6%B8%AF%E5%8F%A3%E7%A7%91%E6%8A%80%E9%9B%86%E5%9B%A2%E9%9D%92%E5%B2%9B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/id1671730278
https://m.qcc.com/firm/1e7bb841178f06aafc1b187b696ee9a6.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
65a141e9d558,110,山东港口集团,青岛港集团有限公司,青岛港集团有限公司,核心子公司,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,港口运营、信息化、物流、安全管理,优先投递｜投递前核股权｜价值:S,https://www.qingdao-port.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
ab6bfaf92053,111,山东港口集团,山东港口青岛港集团有限公司智慧港口/AI中试基地线索,山东港口青岛港集团有限公司智慧港口AI中试基地线索,业务/项目线索,青岛港,P1 优先,P1,A 较难,中卡：本科起，硕士加分,智慧港口、AI中试基地、港航数据、自动化码头；关键词：智慧港口、AI、自动化码头、港航数据,重点跟踪｜投递前核股权｜价值:A,"https://www.zgsyb.com/news.html?aid=737366
https://www.sd-port.com/talentDemandPage/2024-04-07/961632310975791104.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
6e86158da1ef,112,山东港口集团,山东省港口集团有限公司,山东省港口集团有限公司,集团总部,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,港口信息化、物流、综合管理、数据治理、安全运营,优先投递｜投递前核股权｜价值:S,https://www.sd-port.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
1a9e3c6030e5,113,山东港口集团,山东陆海服务发展集团有限公司,山东陆海服务发展集团有限公司,全资子公司/服务平台,青岛,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,陆海物流、服务运营、综合管理、信息化,重点跟踪｜投递前核股权｜价值:A,https://www.sd-port.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
cabb6cdb86e1,114,山东高速集团,山东高速青岛发展有限公司,山东高速青岛发展有限公司,青岛平台公司,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,交通信息化、项目管理、招采、综合管理,优先投递｜投递前核股权｜价值:S,https://www.sdhsg.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
edc29b6eec95,115,山东高速集团,山东高速青岛公路/建设管理/产业投资/基金线索,山东高速青岛公路建设管理产业投资基金线索,权属单位线索,青岛,P2 可投/跟踪,P2,A 较难,中卡：本科起，专业/经历匹配,项目管理、综合管理、投资风控,可投/跟踪｜投递前核股权｜价值:A,https://www.sdhsg.com/,1,官网优先；需在投递或启用监控前复核入口有效性,false
7f519ffcde39,116,浪潮集团,浪潮（青岛）科技集团有限公司,浪潮青岛科技集团有限公司,科技公司/平台,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,云、数据、安全、AI、项目管理,优先投递｜投递前核股权｜价值:S,https://www.inspur.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
ab90f73f3e71,117,浪潮集团,山东浪潮智慧海洋科技有限公司,山东浪潮智慧海洋科技有限公司,科技公司,青岛，待核,P1 优先,P1,A 较难,中卡：本科起，硕士加分,智慧海洋、数据平台、项目管理,重点跟踪｜投递前核股权｜价值:A,https://www.inspur.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
bfe5c2422b23,118,浪潮集团,浪潮人工智能产业技术研究院青岛线索,浪潮人工智能产业技术研究院青岛线索,研究院/平台,青岛，待核,P1 优先,P1,A 较难,强卡：硕士/双一流倾向,AI、数据、研发管理、综合管理,重点跟踪｜投递前核股权｜价值:A,https://www.inspur.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
e9e440165b11,119,浪潮集团,浪潮青岛大数据产业园,浪潮青岛大数据产业园,产业园/平台,青岛,P1 优先,P1,A 较难,中卡：本科起，硕士加分,大数据、产业运营、信息化,重点跟踪｜投递前核股权｜价值:A,https://www.inspur.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
9e2710766509,120,胶州/上合示范区平台,青岛上合控股发展集团有限公司,青岛上合控股发展集团有限公司,区域核心平台城投,胶州市,P0 必看,P0,C 相对友好,弱卡：技能/经验优先,基础设施、片区开发、招商运营、风控、综合管理,优先投递｜投递前核股权｜价值:S,"https://www.cls.cn/detail/2198494
https://static.sse.com.cn/bond/bridge2/disclosure/announcement/c/202403/039529_20240306_P5VP.pdf",2,官网优先；需在投递或启用监控前复核入口有效性,true
205a5b075d00,121,胶州/上合示范区平台,上合建发产业投资发展（青岛）有限公司,上合建发产业投资发展青岛有限公司,产业投资平台,胶州市,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,产业投资、招商运营、风控、综合管理,可投/跟踪｜投递前核股权｜价值:B,https://www.lhratings.com/reports/B010587-P66709-2022-GZ2024.pdf,1,官网优先；需在投递或启用监控前复核入口有效性,false
233bf00fda74,122,胶州/上合示范区平台,山东胶东航空城投资有限公司,山东胶东航空城投资有限公司,航空城投资平台,胶州市,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,航空城开发、项目管理、招商、综合管理,可投/跟踪｜投递前核股权｜价值:B,https://www.lhratings.com/reports/B010587-P66709-2022-GZ2024.pdf,1,官网优先；需在投递或启用监控前复核入口有效性,false
2fa2a84323e8,123,胶州/上合示范区平台,青岛少海发展集团有限公司,青岛少海发展集团有限公司,区域开发平台,胶州市,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,区域开发、项目管理、综合管理,可投/跟踪｜投递前核股权｜价值:B,https://www.lhratings.com/reports/B010587-P66709-2022-GZ2024.pdf,1,官网优先；需在投递或启用监控前复核入口有效性,false
083bd4f39f09,124,胶州/上合示范区平台,青岛胶州城市发展投资有限公司,青岛胶州城市发展投资有限公司,城投平台,胶州市,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,城市开发、项目管理、融资、综合管理,可投/跟踪｜投递前核股权｜价值:A,"https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-06-24/152937_20250624_0FZI.pdf
https://www.eoffcn.com/kszx/detail/1206457.html",2,官网优先；需在投递或启用监控前复核入口有效性,false
2f571dc3e76f,125,胶州/上合示范区平台,青岛胶州湾发展集团有限公司,青岛胶州湾发展集团有限公司,区属城投/发展集团,胶州市,P2 可投/跟踪,P2,C 相对友好,弱卡：技能/经验优先,基础设施、土地开发、园区运营、综合管理,可投/跟踪｜投递前核股权｜价值:A,https://www.lhratings.com/reports/B010587-P66709-2022-GZ2024.pdf,1,官网优先；需在投递或启用监控前复核入口有效性,false
c10f6bc1389c,126,胶州/上合示范区平台,青岛上合国大产业控股有限公司,青岛上合国大产业控股有限公司,产业控股公司,胶州市,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,产业投资、项目管理、综合管理,低频查看｜投递前核股权｜价值:B,https://m.thepaper.cn/newsDetail_forward_33315200,1,官网优先；需在投递或启用监控前复核入口有效性,false
e0789df6d3b1,127,胶州/上合示范区平台,青岛上控国大投资运营有限公司,青岛上控国大投资运营有限公司,投资运营公司,胶州市,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,投资运营、园区管理、综合管理,低频查看｜投递前核股权｜价值:C,https://www.sd.chinanews.com.cn/2/2025/0806/95551.html,1,官网优先；需在投递或启用监控前复核入口有效性,false
6bfd006c0967,128,西海岸新区,青岛西海岸新区区属国有企业公开招聘平台,青岛西海岸新区区属国有企业公开招聘平台,招聘信息源,西海岸新区,P0 必看,P0,C 相对友好,弱卡：技能/经验优先,信息源监控,优先投递｜价值:S,https://qzpta39.chinasyks.org.cn/cn_xha/xha.html,1,官网优先；需在投递或启用监控前复核入口有效性,true
8e37ea75d2f6,129,西海岸新区,青岛西海岸新区科技创新投资有限公司,青岛西海岸新区科技创新投资有限公司,科创投资平台,西海岸新区,P2 可投/跟踪,P2,C 相对友好,强卡：硕士/双一流倾向,科创投资、产业运营、风控、综合管理,可投/跟踪｜投递前核股权｜价值:B,"https://www.cnqxhk.com/
https://qzpta39.chinasyks.org.cn/cn_xha/xha.html",2,官网优先；需在投递或启用监控前复核入口有效性,false
9a21ec6ab961,130,西海岸新区,青岛市黄岛区人力资源有限公司,青岛市黄岛区人力资源有限公司,区属人力资源服务公司,黄岛区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,人力资源服务、招聘服务、信息化、政企服务,新增｜重点跟踪｜价值:A,https://www.bianzhia.com/zt/gqqingdao/,1,官网优先；需在投递或启用监控前复核入口有效性,true
a8f8d35f470e,131,西海岸新区,青岛新泊控股集团有限公司,青岛新泊控股集团有限公司,西海岸新区国有平台/董家口相关,西海岸新区,P1 优先,P1,B 中等,弱中卡：本科起，专业匹配,港区园区运营、产业投资、信息化、综合管理,新增｜重点跟踪｜价值:A,https://www.bianzhia.com/zt/gqqingdao/index_2.html,1,官网优先；需在投递或启用监控前复核入口有效性,true
d745f52f5b26,132,青岛农商银行,青岛农村商业银行股份有限公司,青岛农村商业银行股份有限公司,法人银行/上市银行,青岛,P0 必看,P0,S 极难,强卡：硕士/双一流倾向,信息科技、风险合规、普惠金融、运营管理,优先投递｜投递前核股权｜价值:S,"https://www.qrcb.com.cn/eportal/ui
https://www.sdnxs.com/sdnxs/374292/374295/374299/index.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
85ab199259c8,133,青岛华通集团/数据集团,海信视像科技股份有限公司,海信视像科技股份有限公司,上市公司,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,信息化、安全、数据、研发、职能,优先投递｜价值:S,"https://m.cls.cn/detail/505950
https://www.dailyqd.com/finance/2021-01/10/content_533884.htm",2,官网优先；需在投递或启用监控前复核入口有效性,true
236fd14ba3a3,134,青岛华通集团/数据集团,海信集团有限公司,海信集团有限公司,国资管理/产业集团,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,制造业信息化、数字化、研发管理、职能、供应链,优先投递｜投递前核股权｜价值:S,"https://m.cls.cn/detail/505950
https://www.dailyqd.com/finance/2021-01/10/content_533884.htm",2,官网优先；需在投递或启用监控前复核入口有效性,true
31cfff124892,135,青岛华通集团/数据集团,青岛华通国有资本投资运营集团有限公司,青岛华通国有资本投资运营集团有限公司,集团,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,数据治理、风控、综合管理、信息化、安全合规,优先投递｜投递前核股权｜价值:S,https://www.qdhuatong.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
c37d66b37832,136,青岛华通集团/数据集团,青岛城市大数据运营有限公司,青岛城市大数据运营有限公司,城市数据运营公司,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,城市数据运营、政务平台、数据治理、信息系统建设；关键词：大数据运营、政务平台、数据治理、实施工程师,优先投递｜投递前核股权｜价值:S,https://www.yunzhirencai.com/wap/c_article-a_show-id_9249.html,1,官网优先；需在投递或启用监控前复核入口有效性,true
17d5695b7914,137,青岛华通集团/数据集团,青岛数据集团有限公司,青岛数据集团有限公司,市属数据平台企业,崂山区/青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,数据运营、数据交易、公共数据平台、政务大模型、数据安全；关键词：数据治理、数据安全、平台运营、方案架构、政务大模型,优先投递｜投递前核股权｜价值:S,"https://tradeinservices.mofcom.gov.cn/article/gjszck/gjyq/202502/172785.html
https://www.liepin.com/company/13463147/",2,官网优先；需在投递或启用监控前复核入口有效性,true
175e40a5fa0b,138,青岛华通集团/数据集团,青岛数据集团相关主体,青岛数据集团相关主体,数据平台线索,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,数据治理、信息化、安全合规、平台运营,优先投递｜投递前核股权｜价值:S,https://www.qdhuatong.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
d854b6e862b9,139,青岛华通集团/数据集团,海信家电集团股份有限公司,海信家电集团股份有限公司,上市公司,青岛,P1 优先,P1,A 较难,中卡：本科起，硕士加分,制造业信息化、供应链、数据、职能,重点跟踪｜价值:A,"https://m.cls.cn/detail/505950
https://www.dailyqd.com/finance/2021-01/10/content_533884.htm",2,官网优先；需在投递或启用监控前复核入口有效性,true
e8b62c6301d6,140,青岛华通集团/数据集团,青岛华通图新信息科技有限公司,青岛华通图新信息科技有限公司,信息科技公司,青岛,P1 优先,P1,A 较难,中卡：本科起，硕士加分,GIS、位置数据、信息系统、数据产品；关键词：信息技术、GIS、数据产品、开发、项目实施,重点跟踪｜投递前核股权｜价值:A,https://m.zhipin.com/companys/c9ca36a7dbb472611HJ62d24GFs~.html,1,官网优先；需在投递或启用监控前复核入口有效性,true
10e4d4d43889,141,青岛华通集团/数据集团,青岛华通智能科技研究院有限公司,青岛华通智能科技研究院有限公司,数据集团前身/科技平台,青岛,P1 优先,P1,A 较难,强卡：硕士/双一流倾向,数据资产、数据流通、政务数字化、AI大模型；关键词：数据资产、数据治理、AI大模型、数字城市,重点跟踪｜投递前核股权｜价值:A,"https://www.jining.gov.cn/art/2023/9/27/art_106014_2854309.html
https://www.gaoxiaojob.com/announcement/detail/385998.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
329f9faa1db4,142,青岛华通集团/数据集团,青岛征信服务有限公司,青岛征信服务有限公司,征信/金融科技公司,崂山区,P1 优先,P1,A 较难,强卡：硕士/双一流倾向,信用大数据、政务信息化、软件平台、数据安全；关键词：征信、信用大数据、软件平台、数据安全、等保,重点跟踪｜价值:A,"https://qdzixun.com/credit/
https://vote1.qingdaonews.com/branch/news/202207/2022city/pcDetail.php?uid=1069",2,官网优先；需在投递或启用监控前复核入口有效性,true
ca70cbfb9dfe,143,青岛华通集团/数据集团,青岛金企通信息服务有限公司,青岛金企通信息服务有限公司,金融服务平台运营公司/待核；金融服务信息平台运营公司,青岛；崂山区,P1 优先,P1,A 较难,强卡：硕士/双一流倾向,平台运营、数据治理、产品运营、信息化；金融服务平台、征信数据、数据安全、平台运营；关键词：平台运营、数据治理、产品运营、信息化；金融科技、数据安全、平台运营、产品运营、征信数据,重点跟踪｜投递前核股权｜价值:A,"https://www.qdjqt.com/jinrongjigou.html
https://www.qdjqt.com/connectUs.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
a70c74649f78,144,青岛华通集团/数据集团,青岛华通创业投资有限责任公司,青岛华通创业投资有限责任公司,华通创投平台,青岛,P1 优先,P1,A 较难,强卡：硕士/双一流倾向,产业投资、项目管理、数据产业、金融科技、综合管理,新增｜重点跟踪｜价值:A,"https://www.yingjiesheng.com/job-007-900-987.html
https://www.bianzhia.com/zt/gqqingdao/index_2.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
154836b66b6e,145,青岛华通集团/数据集团,青岛华通资产管理有限责任公司,青岛华通资产管理有限责任公司,华通资产运营/管理平台,青岛,P1 优先,P1,A 较难,中卡：本科起，硕士加分,资产管理、投资运营、信息化、风控合规,新增｜重点跟踪｜价值:A,https://www.bianzhia.com/zt/gqqingdao/,1,官网优先；需在投递或启用监控前复核入口有效性,true
efed82af5b17,146,青岛华通集团/数据集团,青岛华通金创控股集团有限公司,青岛华通金创控股集团有限公司,华通金融投资平台,青岛,P0 必看,P0,A 较难,强卡：硕士/双一流倾向,金融科技、产业投资、风控合规、信息化、数据分析,新增｜优先跟踪｜价值:S,"https://www.zggwy.com/zhaokao/592755.html
https://www.yingjiesheng.com/job-007-900-987.html",2,官网优先；需在投递或启用监控前复核入口有效性,true
32c7065112d9,147,青岛华通集团/数据集团,青岛华通智创电子科技有限公司,青岛华通智创电子科技有限公司,军民融合/工业电子科技公司,高新区,P1 优先,P1,A 较难,中卡：本科起，硕士加分,工业智能控制、电子系统、嵌入式、信息化、网络安全,新增｜重点跟踪｜价值:A,https://www.gaoxiaojob.com/company/detail/3504.html,1,官网优先；需在投递或启用监控前复核入口有效性,true
e5905424035b,148,青岛华通集团/数据集团,青岛食品股份有限公司,青岛食品股份有限公司,食品制造上市公司/华通参股控制线索,青岛,P2 可投/跟踪,P2,A 较难,中卡：本科起，硕士加分,智能制造、信息化、数据运营、综合管理,新增｜跟踪招聘｜价值:A,https://www.bianzhia.com/zt/gqqingdao/index_2.html,1,官网优先；需在投递或启用监控前复核入口有效性,false
1dd334a609a5,149,青岛华通集团/数据集团,青岛数据资产登记评价中心有限公司,青岛数据资产登记评价中心有限公司,数据要素/数据资产登记评价平台,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,数据资产、数据治理、数据安全、合规、平台运营,新增｜优先投递｜价值:S,"https://www.qdcaee.com/
https://www.bianzhia.com/zt/gqqingdao/",2,官网优先；需在投递或启用监控前复核入口有效性,true
6cb58e8b6078,150,青岛华通集团/数据集团,数字青岛建设有限公司,数字青岛建设有限公司,数字城市/政务数字化平台,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,智慧城市、政务数字化、数据平台、网络安全、运维开发,新增｜优先投递｜价值:S,https://www.bianzhia.com/zt/gqqingdao/index_2.html,1,官网优先；需在投递或启用监控前复核入口有效性,true
32b41ef833cb,151,青岛国信集团,国信金融/国信科技/国信体育/国信置业/海天中心等板块,国信金融国信科技国信体育国信置业海天中心等板块,板块主体线索,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,风控、信息化、运营、综合管理,优先投递｜投递前核股权｜价值:S,https://www.qdgxjt.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
61e1af98df31,152,青岛国信集团,青岛国信发展（集团）有限责任公司,青岛国信发展集团有限责任公司,集团,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,综合管理、风控、信息化、数据治理、市场运营,优先投递｜投递前核股权｜价值:S,https://www.qdgxjt.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
96e4d13190ab,153,青岛国信集团,青岛国信金融控股有限公司,青岛国信金融控股有限公司,金融控股/平台公司,青岛,P1 优先,P1,A 较难,中卡：本科起，硕士加分,金融服务、平台运营、风控、信息化,重点跟踪｜投递前核股权｜价值:A,"https://www.qdjqt.com/jinrongjigou.html
https://www.qdgxjr.com/",2,官网优先；需在投递或启用监控前复核入口有效性,true
aec91961265c,154,青岛国信集团,青岛海洋发展集团有限公司,青岛海洋发展集团有限公司,国信集团整合内部海洋板块组建的海洋产业投资发展平台,青岛,P1 优先,P1,A 较难,中卡：本科起，硕士加分,海洋产业平台、海洋科技创新、数据平台、项目管理、产业运营、信息化,新增｜重点跟踪｜投递前核股权｜价值:A,https://m.dzplus.dzng.com/share/general/0/NEWS1951836OPBPHOHRXIDXE,1,官网优先；需在投递或启用监控前复核入口有效性,true
14d7bbe26eb7,155,青岛国信集团,国信证券股份有限公司青岛分公司,国信证券股份有限公司青岛分公司,证券分公司,青岛,P3 低优先,P3,S 极难,强卡：硕士/双一流倾向,投行、财富管理、合规、综合管理,低频查看｜价值:B,"https://www.guosen.com.cn/
https://www.csrc.gov.cn/qingdao/c104024/c7635812/content.shtml",2,官网优先；需在投递或启用监控前复核入口有效性,false
6f88f224a754,156,青岛国信集团,青岛国信小额贷款有限公司,青岛国信小额贷款有限公司,小额贷款公司,青岛,P3 低优先,P3,A 较难,中卡：本科起，专业/经历匹配,普惠金融、风控、业务运营,低频查看｜价值:B,"https://www.qdjqt.com/jinrongjigou.html
https://www.qdgxjr.com/",2,官网优先；需在投递或启用监控前复核入口有效性,false
8322ad4adf92,157,青岛国信集团,青岛国信智慧城市运营有限公司,青岛国信智慧城市运营有限公司,智慧城市运营平台,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,智慧城市、城市治理平台、数据运营、网络安全、系统运维,新增｜优先投递｜价值:S,"https://m.zhaopin.com/company/CZ309907530.htm
https://www.bianzhia.com/zt/gqqingdao/",2,官网优先；需在投递或启用监控前复核入口有效性,true
a169cf6f8bdd,158,青岛国信集团,青岛国信城市信息科技有限公司,青岛国信城市信息科技有限公司,智慧城市/城市信息科技公司,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,城市信息平台、软件开发、系统运维、网络安全、数据治理,新增｜优先投递｜价值:S,https://www.gxbjqd.com/joinus,1,官网优先；需在投递或启用监控前复核入口有效性,true
7e48dd62e24c,159,青岛国信集团,青岛国信会展酒店发展有限公司,青岛国信会展酒店发展有限公司,会展酒店运营平台,青岛,P2 可投/跟踪,P2,A 较难,中卡：本科起，硕士加分,会展酒店IT、数字运营、综合管理,新增｜跟踪招聘｜价值:B,https://www.bianzhia.com/zt/gqqingdao/,1,官网优先；需在投递或启用监控前复核入口有效性,false
26c26f47d1a1,160,青岛国信集团,青岛国信蓝色硅谷发展有限责任公司,青岛国信蓝色硅谷发展有限责任公司,蓝色硅谷/园区运营平台,即墨/蓝谷,P1 优先,P1,A 较难,中卡：本科起，硕士加分,园区运营、海洋产业、信息化、招商运营,新增｜重点跟踪｜价值:A,https://www.bianzhia.com/zt/gqqingdao/,1,官网优先；需在投递或启用监控前复核入口有效性,true
c83b4f4138b7,161,青岛国际机场集团,青岛国际机场集团有限公司,青岛国际机场集团有限公司,集团,青岛胶东机场,P0 必看,P0,A 较难,中卡：本科起，硕士加分,信息化、网络安全、运行保障、安全管理、综合岗,优先投递｜投递前核股权｜价值:S,https://www.qdairport.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
0243cc1b97d8,162,青岛国际机场集团,中航油青岛国际机场航空油料有限责任公司,中航油青岛国际机场航空油料有限责任公司,机场能源运营公司,青岛胶东机场,P3 低优先,P3,C 相对友好,弱卡：技能/经验优先,综合管理、安全管理、机场能源运营,低频查看｜价值:B,https://www.cnaf.com/,1,官网优先；需在投递或启用监控前复核入口有效性,false
f37754980339,163,青岛地铁集团,青岛地铁集团有限公司,青岛地铁集团有限公司,集团,青岛,P0 必看,P0,A 较难,中卡：本科起，硕士加分,信息化、网络安全、运营管理、安全管理、综合岗,优先投递｜投递前核股权｜价值:S,https://www.qd-metro.com/,1,官网优先；需在投递或启用监控前复核入口有效性,true
